iteration,S,E,I,R
513,3972,202,571,15255
514,4011,194,571,15224
515,4014,187,578,15221
516,4049,189,561,15201
517,4040,202,560,15198
518,4053,205,543,15199
519,4051,212,547,15190
520,4048,224,543,15185
521,4059,216,539,15186
522,4062,230,537,15171
523,4067,214,552,15167
524,4069,209,558,15164
525,4082,200,551,15167
526,4093,205,555,15147
527,4104,203,543,15150
528,4106,203,522,15169
529,4133,200,524,15143
530,4143,188,528,15141
531,4147,171,542,15140
532,4176,168,523,15133
533,4165,185,509,15141
534,4175,198,497,15130
535,4185,204,510,15101
536,4192,206,505,15097
537,4220,207,478,15095
538,4241,200,491,15068
539,4255,195,501,15049
540,4256,198,502,15044
541,4272,202,506,15020
542,4319,210,493,14978
543,4319,223,501,14957
544,4346,221,506,14927
545,4354,210,522,14914
546,4361,220,506,14913
547,4368,217,500,14915
548,4372,215,505,14908
549,4391,225,489,14895
550,4379,229,492,14900
551,4377,228,514,14881
552,4368,230,535,14867
553,4356,244,546,14854
554,4355,249,552,14844
555,4332,249,590,14829
556,4302,257,606,14835
557,4266,258,631,14845
558,4260,251,644,14845
559,4244,269,634,14853
560,4229,258,660,14853
561,4235,236,655,14874
562,4212,267,639,14882
563,4200,243,670,14887
564,4183,230,688,14899
565,4181,233,666,14920
566,4154,244,661,14941
567,4125,254,653,14968
568,4126,255,642,14977
569,4130,262,628,14980
570,4113,263,624,15000
571,4115,266,607,15012
572,4096,264,633,15007
573,4112,247,619,15022
574,4116,257,597,15030
575,4107,262,576,15055
576,4103,267,582,15048
577,4098,263,572,15067
578,4107,237,590,15066
579,4127,220,587,15066
580,4120,235,580,15065
581,4120,232,580,15068
582,4114,229,580,15077
583,4115,221,577,15087
584,4131,205,581,15083
585,4142,207,576,15075
586,4184,214,553,15049
587,4183,228,553,15036
588,4176,242,577,15005
589,4178,237,575,15010
590,4170,235,572,15023
591,4180,229,575,15016
592,4189,224,579,15008
593,4176,219,586,15019
594,4170,214,586,15030
595,4180,229,591,15000
596,4190,232,576,15002
597,4182,229,593,14996
598,4198,216,590,14996
599,4204,227,582,14987
600,4208,227,586,14979
601,4217,229,583,14971
602,4216,221,599,14964
603,4228,231,593,14948
604,4236,235,598,14931
605,4250,222,591,14937
606,4267,220,585,14928
607,4275,218,598,14909
608,4297,216,597,14890
609,4287,232,620,14861
610,4287,232,636,14845
611,4279,252,622,14847
612,4240,258,643,14859
613,4242,253,626,14879
614,4224,272,625,14879
615,4227,248,680,14845
616,4230,245,674,14851
617,4219,265,661,14855
618,4207,262,690,14841
619,4185,276,683,14856
620,4201,269,688,14842
621,4202,285,678,14835
622,4182,282,679,14857
623,4181,281,681,14857
624,4155,288,692,14865
625,4157,300,700,14843
626,4158,290,695,14857
627,4126,309,691,14874
628,4130,300,694,14876
629,4135,296,719,14850
630,4107,303,715,14875
631,4093,287,718,14902
632,4079,307,692,14922
633,4063,309,700,14928
634,4059,294,697,14950
635,4021,292,742,14945
636,3990,274,750,14986
637,3962,302,719,15017
638,3970,287,733,15010
639,3953,287,734,15026
640,3927,286,712,15075
641,3963,272,711,15054
642,3958,274,701,15067
643,3959,267,712,15062
644,3964,265,691,15080
645,3984,246,696,15074
646,3995,249,677,15079
647,4020,238,670,15072
648,4022,252,691,15035
649,4013,256,694,15037
650,3989,261,697,15053
651,3941,263,707,15089
652,3925,265,698,15112
653,3944,254,699,15103
654,3946,244,721,15089
655,3932,245,722,15101
656,3922,268,686,15124
657,3913,268,703,15116
658,3874,278,669,15179
659,3849,267,685,15199
660,3871,253,682,15194
661,3873,240,681,15206
662,3896,239,640,15225
663,3907,242,622,15229
664,3902,234,621,15243
665,3883,240,622,15255
666,3902,234,620,15244
667,3918,245,604,15233
668,3920,233,609,15238
669,3935,237,616,15212
670,3931,251,622,15196
671,3948,254,624,15174
672,3944,251,614,15191
673,3947,254,623,15176
674,3960,245,620,15175
675,3975,236,607,15182
676,3961,240,585,15214
677,3971,236,587,15206
678,3976,241,584,15199
679,3986,233,593,15188
680,3999,244,606,15151
681,3994,239,614,15153
682,4007,229,585,15179
683,4001,240,564,15195
684,4013,230,577,15180
685,4035,234,542,15189
686,4044,223,554,15179
687,4058,215,553,15174
688,4064,226,537,15173
689,4074,219,534,15173
690,4096,221,539,15144
691,4125,211,547,15117
692,4119,215,546,15120
693,4115,227,555,15103
694,4119,234,551,15096
695,4100,246,557,15097
696,4097,260,549,15094
697,4102,246,571,15081
698,4114,239,584,15063
699,4120,245,584,15051
700,4129,240,580,15051
701,4136,271,571,15022
702,4125,277,594,15004
703,4115,288,578,15019
704,4138,265,591,15006
705,4123,266,588,15023
706,4106,260,623,15011
707,4109,261,642,14988
708,4121,227,667,14985
709,4125,228,659,14988
710,4117,255,631,14997
711,4079,259,638,15024
712,4076,256,635,15033
713,4077,244,641,15038
714,4063,245,624,15068
715,4058,235,635,15072
716,4065,241,614,15080
717,4064,226,639,15071
718,4075,232,614,15079
719,4088,244,606,15062
720,4082,244,619,15055
721,4085,228,654,15033
722,4081,237,664,15018
723,4074,227,671,15028
724,4067,239,657,15037
725,4064,244,643,15049
726,4059,243,652,15046
727,4064,228,647,15061
728,4084,213,640,15063
729,4079,227,615,15079
