temps,S,E,I,R
86.10000000000001,0.09919082584049947,0.0015230966446984657,0.008255846093664383,0.8910302314211391
86.2,0.09939399850251956,0.0015132719661439817,0.008188675323340078,0.8909040542079978
86.30000000000001,0.09959738654590101,0.0015035248264137998,0.00812213664616383,0.8907769519815227
86.4,0.09980098784673962,0.0014938545113563368,0.008056223616860996,0.8906489340250444
86.5,0.10000480029955797,0.0014842603147416404,0.00799092985842724,0.8905200095272745
86.60000000000001,0.10020882181712497,0.0014747415381519086,0.007926249061417286,0.8903901875833072
86.7,0.10041305033027739,0.0014652974908738643,0.007862174983240197,0.8902594771956099
86.80000000000001,0.1006174837877435,0.001455927489792946,0.007798701447461132,0.8901278872750038
86.9,0.10082212015596868,0.0014466308592892831,0.0077358223431095476,0.8899954266416339
87.0,0.10102695741894303,0.001437406931135418,0.007673531623993816,0.8898621040259291
87.10000000000001,0.10123199357803096,0.001428255044395744,0.007611823308022228,0.8897279280695525
87.2,0.10143722665180266,0.0014191745453276266,0.0075506914765303395,0.8895929073263408
87.30000000000001,0.10164265467586753,0.0014101647872841712,0.007490130273614636,0.8894570502632351
87.4,0.10184827570270943,0.0014012251306186126,0.007430133905472471,0.8893203652612008
87.5,0.10205408780152386,0.0013923549425902894,0.007370696639748246,0.8891828606161389
87.60000000000001,0.10226008905805686,0.0013835535972721762,0.007311812804885805,0.8890445445397865
87.7,0.1024662775744458,0.0013748204754599435,0.0072534767894869845,0.8889054251606087
87.80000000000001,0.10267265146906195,0.001366154964582514,0.007195683041676311,0.8887655105246807
87.9,0.1028792088763547,0.0013575564586140905,0.007138426068471781,0.8886248085965609
88.0,0.10308594794669765,0.0013490243579876236,0.007081700435161702,0.8884833272601544
88.10000000000001,0.1032928668462363,0.0013405580695096955,0.007025500764687551,0.8883410743195679
88.2,0.10349996375673749,0.001332157006276789,0.006969821737032813,0.8881980574999543
88.30000000000001,0.10370723687544044,0.0013238205875929204,0.006914658088617761,0.8880542844483502
88.4,0.10391468441490946,0.0013155482388886044,0.006860004611700128,0.8879097627345032
88.5,0.10412230460288836,0.001307339391641133,0.006805856153781651,0.8877644998516903
88.60000000000001,0.10433009568215629,0.0012991934832961365,0.0067522076170204275,0.8876185032175286
88.7,0.10453805591038526,0.0012911099571904082,0.006699053957649055,0.8874717801747767
88.80000000000001,0.10474618355999923,0.001283088262475965,0.00664639018539851,0.8873243379921277
88.9,0.10495447691803468,0.0012751278540453226,0.00659421136292773,0.8871761838649938
89.0,0.10516293428600272,0.0012672281924579639,0.006542512605258845,0.887027324916282
89.10000000000001,0.10537155397975269,0.0012593887438679741,0.006491289079218032,0.8868777681971628
89.2,0.10558033432933721,0.001251608979952825,0.006440536002881945,0.8867275206878296
89.30000000000001,0.10578927367887878,0.0012438883778432847,0.0063902486450296775,0.8865765892982498
89.4,0.10599837038643767,0.0012362264200544318,0.00634042232460022,0.8864249808689092
89.5,0.10620762282388137,0.0012286225944177546,0.006291052410155365,0.8862727021715471
89.60000000000001,0.10641702937675532,0.0012210763940143153,0.006242134319348023,0.8861197599098839
89.7,0.10662658844415514,0.001213587317108957,0.006193663518395909,0.8859661607203415
89.80000000000001,0.10683629843860014,0.0012061548670855373,0.006145635521560552,0.8858119111727553
89.9,0.10704615778590817,0.001198778552383168,0.006098045890631586,0.8856570177710785
90.0,0.10725616492507191,0.001191457886433442,0.006050890234416287,0.8855014869540798
90.10000000000001,0.10746631830813631,0.0011841923875986302,0.006004164208234312,0.8853453250960323
90.2,0.1076766164000775,0.0011769815791108306,0.005957863513417585,0.8851885385073955
90.30000000000001,0.10788705767868283,0.0011698249890120505,0.005911983896815314,0.8850311334354912
90.4,0.10809764063443228,0.0011627221500952068,0.005866521150304068,0.8848731160651698
90.5,0.10830836377038107,0.0011556725998460265,0.005821471110302898,0.8847144925194714
90.60000000000001,0.10851922560204351,0.0011486758803858316,0.005776829657293438,0.8845552688602787
90.7,0.10873022465727808,0.0011417315384151907,0.005732592715344965,0.8843954510889632
90.80000000000001,0.10894135947617369,0.0011348391251584243,0.005688756251644353,0.884235045147025
90.9,0.10915262861093716,0.0011279981963089462,0.005645316276030905,0.8840740569167245
91.0,0.10936403062578186,0.0011212083119754254,0.005602268840536,0.8839124922217082
91.10000000000001,0.10957556409681748,0.0011144690366287565,0.005559610038927524,0.8837503568276277
91.2,0.10978722761194103,0.001107779939049822,0.005517336006259041,0.8835876564427516
91.30000000000001,0.1099990197707288,0.0011011405922780305,0.005475442918423668,0.883424396718571
91.4,0.1102109391843297,0.0010945505735606219,0.005433926991712598,0.8832605832503986
91.5,0.11042298447535943,0.0010880094643027206,0.005392784482378248,0.8830962215779611
91.60000000000001,0.11063515427779594,0.0010815168500181273,0.005352011686201983,0.8829313171859854
91.7,0.11084744723687583,0.0010750723202808325,0.005311604938066368,0.8827658755047784
91.80000000000001,0.11105986200899191,0.0010686754686772435,0.005271560611531924,0.8825999019108003
91.9,0.1112723972615918,0.0010623258927591073,0.0052318751184183285,0.8824334017272322
92.0,0.1114850516730775,0.0010560231939971212,0.005192544908390037,0.8822663802245367
92.10000000000001,0.11169782393270604,0.0010497669777352159,0.005153566468546274,0.8820988426210139
92.2,0.11191071274049116,0.001043556853145501,0.005114936323015358,0.8819307940833494
92.30000000000001,0.11212371680710595,0.0010373924331838614,0.005076651032553322,0.8817622397271583
92.4,0.11233683485378648,0.0010312733345461916,0.005038707194146784,0.881593184617522
92.5,0.11255006561223647,0.001025199177625258,0.005001101440620036,0.8814236337695197
92.60000000000001,0.11276340782453285,0.0010191695864681777,0.004963830440246306,0.8812535921487541
92.7,0.11297686024303231,0.0010131841887345047,0.004926890896363155,0.8810830646718715
